test_match_cond,speaker_identity,trial_sequence_total,list_number,phase,condition,Answer.time_in_minutes,wrong_attempts,block_sequence,workerid,item_number,island_tested,response,Answer.condition,comp_question_exist,first_response_value,comp_answer
,,,,,,,,,,,,,,,,
mismatch,Gregory,5,1,exposure,FILL,8.736716667,,2,265,115,SUBJ,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,6,1,exposure,SUBJ,8.736716667,,2,265,44,SUBJ,0.83,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,7,1,exposure,SUBJ,8.736716667,,3,265,29,SUBJ,0.86,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,8,1,exposure,UNGRAM,8.736716667,,3,265,125,SUBJ,0.88,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,9,1,exposure,FILL,8.736716667,,3,265,110,SUBJ,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,10,1,exposure,SUBJ,8.736716667,,4,265,11,SUBJ,0.77,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,11,1,exposure,FILL,8.736716667,,4,265,104,SUBJ,0.91,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,12,1,exposure,UNGRAM,8.736716667,,4,265,119,SUBJ,0.85,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,13,1,exposure,UNGRAM,8.736716667,,5,265,118,SUBJ,0.8,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,14,1,exposure,SUBJ,8.736716667,,5,265,8,SUBJ,0.89,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,15,1,exposure,FILL,8.736716667,,5,265,103,SUBJ,0.85,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,16,1,exposure,FILL,8.736716667,,6,265,113,SUBJ,0.87,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,17,1,exposure,UNGRAM,8.736716667,,6,265,128,SUBJ,0.79,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,18,1,exposure,SUBJ,8.736716667,,6,265,38,SUBJ,0.84,undefined,1,,Emily
,,,,,,,,,,,,,,,,
mismatch,Emily,19,1,exposure,SUBJ,8.736716667,,7,265,35,SUBJ,0.86,undefined,1,,Emily
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,20,1,exposure,UNGRAM,8.736716667,,7,265,127,SUBJ,0.79,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
mismatch,Gregory,21,1,exposure,FILL,8.736716667,,7,265,112,SUBJ,0.77,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,22,1,exposure,SUBJ,8.736716667,,8,265,23,SUBJ,0.69,undefined,1,,Emily
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,23,1,exposure,UNGRAM,8.736716667,,8,265,123,SUBJ,0.76,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,24,1,exposure,FILL,8.736716667,,8,265,108,SUBJ,0.92,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,25,1,exposure,UNGRAM,8.736716667,,9,265,116,SUBJ,0.9,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,26,1,exposure,SUBJ,8.736716667,,9,265,2,SUBJ,0.78,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,27,1,exposure,FILL,8.736716667,,9,265,101,SUBJ,0.94,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,28,1,exposure,UNGRAM,8.736716667,,10,265,126,SUBJ,0.82,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
mismatch,Emily,29,1,exposure,SUBJ,8.736716667,,10,265,32,SUBJ,0.84,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,30,1,exposure,FILL,8.736716667,,10,265,111,SUBJ,0.96,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,31,1,exposure,UNGRAM,8.736716667,,11,265,120,SUBJ,0.85,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,32,1,exposure,FILL,8.736716667,,11,265,105,SUBJ,0.95,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,33,1,exposure,SUBJ,8.736716667,,11,265,14,SUBJ,0.8,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,34,1,exposure,FILL,8.736716667,,12,265,107,SUBJ,0.82,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,35,1,exposure,UNGRAM,8.736716667,,12,265,122,SUBJ,0.75,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
mismatch,Emily,36,1,exposure,SUBJ,8.736716667,,12,265,20,SUBJ,0.8,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,37,1,exposure,FILL,8.736716667,,13,265,106,SUBJ,0.91,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,38,1,exposure,UNGRAM,8.736716667,,13,265,121,SUBJ,0.79,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,39,1,exposure,SUBJ,8.736716667,,13,265,17,SUBJ,0.69,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,40,1,exposure,UNGRAM,8.736716667,,14,265,117,SUBJ,0.75,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,41,1,exposure,SUBJ,8.736716667,,14,265,5,SUBJ,0.78,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,42,1,exposure,FILL,8.736716667,,14,265,102,SUBJ,0.76,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,43,1,exposure,FILL,8.736716667,,15,265,114,SUBJ,0.81,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,44,1,exposure,SUBJ,8.736716667,,15,265,41,SUBJ,0.78,undefined,1,,Emily
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,45,1,exposure,UNGRAM,8.736716667,,15,265,129,SUBJ,0.78,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,46,2,test,UNGRAM,8.736716667,,101,265,145,SUBJ,0.8,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,47,2,test,SUBJ,8.736716667,,101,265,18,SUBJ,0.37,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,48,2,test,FILL,8.736716667,,101,265,136,SUBJ,0.82,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,49,2,test,FILL,8.736716667,,102,265,134,SUBJ,0.75,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,50,2,test,SUBJ,8.736716667,,102,265,12,SUBJ,0.34,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,51,2,test,UNGRAM,8.736716667,,102,265,143,SUBJ,0.79,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,52,2,test,UNGRAM,8.736716667,,103,265,141,SUBJ,0.78,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,53,2,test,FILL,8.736716667,,103,265,132,SUBJ,0.79,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,54,2,test,SUBJ,8.736716667,,103,265,6,SUBJ,0.38,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,55,2,test,UNGRAM,8.736716667,,104,265,144,SUBJ,0.75,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,56,2,test,FILL,8.736716667,,104,265,135,SUBJ,0.79,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,57,2,test,SUBJ,8.736716667,,104,265,15,SUBJ,0.28,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,58,2,test,FILL,8.736716667,,105,265,131,SUBJ,0.76,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,59,2,test,SUBJ,8.736716667,,105,265,3,SUBJ,0.44,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,60,2,test,UNGRAM,8.736716667,,105,265,140,SUBJ,0.79,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,61,2,test,UNGRAM,8.736716667,,106,265,142,SUBJ,0.8,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,62,2,test,FILL,8.736716667,,106,265,133,SUBJ,0.76,undefined,1,,Emily
,,,,,,,,,,,,,,,,
mismatch,Gregory,63,2,test,SUBJ,8.736716667,,106,265,9,SUBJ,0.26,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
,,0,practice,,practice_good,18.48538333,0,practice,266,practice_good,,0.82,undefined,,,
,,,,,,,,,,,,,,,,
,,0,practice,,practice_bad,18.48538333,3,practice,266,practice_bad,,0.31,undefined,,0.85,
,,,,,,,,,,,,,,,,
mismatch,Gregory,1,1,exposure,FILL,18.48538333,,1,266,104,CNPC,0.88,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,2,1,exposure,CNPC,18.48538333,,1,266,10,CNPC,0.79,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,3,1,exposure,UNGRAM,18.48538333,,1,266,119,CNPC,0.52,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,4,1,exposure,FILL,18.48538333,,2,266,105,CNPC,0.65,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,5,1,exposure,CNPC,18.48538333,,2,266,13,CNPC,0.72,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,6,1,exposure,UNGRAM,18.48538333,,2,266,120,CNPC,0.83,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,7,1,exposure,UNGRAM,18.48538333,,3,266,118,CNPC,0.9,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
mismatch,Thomas,8,1,exposure,CNPC,18.48538333,,3,266,7,CNPC,0.88,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,9,1,exposure,FILL,18.48538333,,3,266,103,CNPC,0.72,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,10,1,exposure,CNPC,18.48538333,,4,266,34,CNPC,0.77,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,11,1,exposure,FILL,18.48538333,,4,266,112,CNPC,0.8,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,12,1,exposure,UNGRAM,18.48538333,,4,266,127,CNPC,0.78,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,13,1,exposure,FILL,18.48538333,,5,266,109,CNPC,0.81,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,14,1,exposure,UNGRAM,18.48538333,,5,266,124,CNPC,0.8,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,15,1,exposure,CNPC,18.48538333,,5,266,25,CNPC,0.73,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,16,1,exposure,CNPC,18.48538333,,6,266,31,CNPC,0.79,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,17,1,exposure,FILL,18.48538333,,6,266,111,CNPC,0.88,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,18,1,exposure,UNGRAM,18.48538333,,6,266,126,CNPC,0.88,undefined,1,,Forgot
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,19,1,exposure,UNGRAM,18.48538333,,7,266,128,CNPC,0.79,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,20,1,exposure,CNPC,18.48538333,,7,266,37,CNPC,0.92,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
mismatch,Gregory,21,1,exposure,FILL,18.48538333,,7,266,113,CNPC,0.88,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,22,1,exposure,CNPC,18.48538333,,8,266,1,CNPC,0.83,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,23,1,exposure,UNGRAM,18.48538333,,8,266,116,CNPC,0.83,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,24,1,exposure,FILL,18.48538333,,8,266,101,CNPC,0.82,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,25,1,exposure,CNPC,18.48538333,,9,266,19,CNPC,0.84,undefined,1,,Thomas
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,26,1,exposure,UNGRAM,18.48538333,,9,266,122,CNPC,0.84,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,27,1,exposure,FILL,18.48538333,,9,266,107,CNPC,0.84,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
mismatch,Thomas,28,1,exposure,CNPC,18.48538333,,10,266,40,CNPC,0.93,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,29,1,exposure,FILL,18.48538333,,10,266,114,CNPC,0.81,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,30,1,exposure,UNGRAM,18.48538333,,10,266,129,CNPC,0.62,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,31,1,exposure,FILL,18.48538333,,11,266,106,CNPC,0.88,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,32,1,exposure,UNGRAM,18.48538333,,11,266,121,CNPC,0.91,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,33,1,exposure,CNPC,18.48538333,,11,266,16,CNPC,0.86,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,34,1,exposure,CNPC,18.48538333,,12,266,4,CNPC,0.85,undefined,1,,Thomas
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,35,1,exposure,UNGRAM,18.48538333,,12,266,117,CNPC,0.81,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,36,1,exposure,FILL,18.48538333,,12,266,102,CNPC,0.89,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
mismatch,Gregory,37,1,exposure,FILL,18.48538333,,13,266,110,CNPC,0.88,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,38,1,exposure,UNGRAM,18.48538333,,13,266,125,CNPC,0.84,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,39,1,exposure,CNPC,18.48538333,,13,266,28,CNPC,0.83,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,40,1,exposure,FILL,18.48538333,,14,266,115,CNPC,0.86,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,41,1,exposure,CNPC,18.48538333,,14,266,43,CNPC,0.67,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,42,1,exposure,UNGRAM,18.48538333,,14,266,130,CNPC,0.84,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,43,1,exposure,UNGRAM,18.48538333,,15,266,123,CNPC,0.83,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,44,1,exposure,FILL,18.48538333,,15,266,108,CNPC,0.89,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,45,1,exposure,CNPC,18.48538333,,15,266,22,CNPC,0.9,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,46,2,test,CNPC,18.48538333,,101,266,5,CNPC,0.88,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
mismatch,Thomas,47,2,test,FILL,18.48538333,,101,266,132,CNPC,0.9,undefined,1,,Thomas
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,48,2,test,UNGRAM,18.48538333,,101,266,141,CNPC,0.91,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,49,2,test,FILL,18.48538333,,102,266,133,CNPC,0.89,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,50,2,test,CNPC,18.48538333,,102,266,8,CNPC,0.9,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,51,2,test,UNGRAM,18.48538333,,102,266,142,CNPC,0.9,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,52,2,test,UNGRAM,18.48538333,,103,266,143,CNPC,0.84,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,53,2,test,FILL,18.48538333,,103,266,134,CNPC,0.88,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,54,2,test,CNPC,18.48538333,,103,266,11,CNPC,0.84,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,55,2,test,CNPC,18.48538333,,104,266,17,CNPC,0.77,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,56,2,test,FILL,18.48538333,,104,266,136,CNPC,0.76,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,57,2,test,UNGRAM,18.48538333,,104,266,145,CNPC,0.84,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,58,2,test,FILL,18.48538333,,105,266,135,CNPC,0.77,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,59,2,test,UNGRAM,18.48538333,,105,266,144,CNPC,0.89,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,60,2,test,CNPC,18.48538333,,105,266,14,CNPC,0.79,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,61,2,test,UNGRAM,18.48538333,,106,266,140,CNPC,0.83,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
mismatch,Gregory,62,2,test,CNPC,18.48538333,,106,266,2,CNPC,0.81,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,63,2,test,FILL,18.48538333,,106,266,131,CNPC,0.85,undefined,0,,/
,,,,,,,,,,,,,,,,
,,0,practice,,practice_good,21.81811667,0,practice,267,practice_good,,1,undefined,,,
,,,,,,,,,,,,,,,,
,,0,practice,,practice_bad,21.81811667,0,practice,267,practice_bad,,0,undefined,,,
,,,,,,,,,,,,,,,,
match,Iron-Head,1,1,exposure,UNGRAM,21.81811667,,1,267,125,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,2,1,exposure,WH,21.81811667,,1,267,30,WH,0.1,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Jessy,3,1,exposure,FILL,21.81811667,,1,267,110,WH,0.98,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,4,1,exposure,WH,21.81811667,,2,267,33,WH,0.03,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Jessy,5,1,exposure,FILL,21.81811667,,2,267,111,WH,0.98,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,6,1,exposure,UNGRAM,21.81811667,,2,267,126,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,7,1,exposure,UNGRAM,21.81811667,,3,267,127,WH,0.02,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Jessy,8,1,exposure,FILL,21.81811667,,3,267,112,WH,0.99,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,9,1,exposure,WH,21.81811667,,3,267,36,WH,0.21,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
match,Jessy,10,1,exposure,FILL,21.81811667,,4,267,113,WH,0.98,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,11,1,exposure,UNGRAM,21.81811667,,4,267,128,WH,0.02,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,12,1,exposure,WH,21.81811667,,4,267,39,WH,0.29,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,13,1,exposure,WH,21.81811667,,5,267,3,WH,0.5,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,14,1,exposure,UNGRAM,21.81811667,,5,267,116,WH,0.01,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Jessy,15,1,exposure,FILL,21.81811667,,5,267,101,WH,0.99,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Jessy,16,1,exposure,FILL,21.81811667,,6,267,102,WH,0.97,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,17,1,exposure,UNGRAM,21.81811667,,6,267,117,WH,0.01,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
match,Gregory,18,1,exposure,WH,21.81811667,,6,267,6,WH,0.27,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,19,1,exposure,UNGRAM,21.81811667,,7,267,124,WH,0.02,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,20,1,exposure,WH,21.81811667,,7,267,27,WH,0.08,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
match,Jessy,21,1,exposure,FILL,21.81811667,,7,267,109,WH,0.99,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,22,1,exposure,WH,21.81811667,,8,267,45,WH,0.5,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
match,Jessy,23,1,exposure,FILL,21.81811667,,8,267,115,WH,0.98,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,24,1,exposure,UNGRAM,21.81811667,,8,267,130,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,25,1,exposure,WH,21.81811667,,9,267,24,WH,0.39,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,26,1,exposure,UNGRAM,21.81811667,,9,267,123,WH,0.02,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Jessy,27,1,exposure,FILL,21.81811667,,9,267,108,WH,0.99,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Jessy,28,1,exposure,FILL,21.81811667,,10,267,114,WH,0.92,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,29,1,exposure,WH,21.81811667,,10,267,42,WH,0.23,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,30,1,exposure,UNGRAM,21.81811667,,10,267,129,WH,0.02,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,31,1,exposure,UNGRAM,21.81811667,,11,267,119,WH,0.03,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,32,1,exposure,WH,21.81811667,,11,267,12,WH,0.28,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Jessy,33,1,exposure,FILL,21.81811667,,11,267,104,WH,0.98,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,34,1,exposure,WH,21.81811667,,12,267,18,WH,0.14,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Jessy,35,1,exposure,FILL,21.81811667,,12,267,106,WH,0.98,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,36,1,exposure,UNGRAM,21.81811667,,12,267,121,WH,0.02,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,37,1,exposure,UNGRAM,21.81811667,,13,267,118,WH,0.03,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
match,Gregory,38,1,exposure,WH,21.81811667,,13,267,9,WH,0.13,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Jessy,39,1,exposure,FILL,21.81811667,,13,267,103,WH,0.99,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Jessy,40,1,exposure,FILL,21.81811667,,14,267,105,WH,0.99,undefined,1,,Jessy
,,,,,,,,,,,,,,,,
match,Iron-Head,41,1,exposure,UNGRAM,21.81811667,,14,267,120,WH,0.02,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,42,1,exposure,WH,21.81811667,,14,267,15,WH,0.09,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,43,1,exposure,UNGRAM,21.81811667,,15,267,122,WH,0.02,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,44,1,exposure,WH,21.81811667,,15,267,21,WH,0.22,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Jessy,45,1,exposure,FILL,21.81811667,,15,267,107,WH,0.99,undefined,1,,Jessy
,,,,,,,,,,,,,,,,
match,Jessy,46,2,test,FILL,21.81811667,,101,267,135,WH,0.98,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,47,2,test,WH,21.81811667,,101,267,13,WH,0.49,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,48,2,test,UNGRAM,21.81811667,,101,267,144,WH,0.03,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
match,Jessy,49,2,test,FILL,21.81811667,,102,267,131,WH,0.99,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,50,2,test,WH,21.81811667,,102,267,1,WH,0.38,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
match,Iron-Head,51,2,test,UNGRAM,21.81811667,,102,267,140,WH,0.01,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
match,Jessy,52,2,test,FILL,21.81811667,,103,267,133,WH,0.98,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,53,2,test,UNGRAM,21.81811667,,103,267,142,WH,0.01,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,54,2,test,WH,21.81811667,,103,267,7,WH,0.17,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,55,2,test,UNGRAM,21.81811667,,104,267,145,WH,0.03,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,56,2,test,WH,21.81811667,,104,267,16,WH,0.17,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Jessy,57,2,test,FILL,21.81811667,,104,267,136,WH,0.99,undefined,1,,Jessy
,,,,,,,,,,,,,,,,
match,Iron-Head,58,2,test,UNGRAM,21.81811667,,105,267,143,WH,0.03,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,59,2,test,WH,21.81811667,,105,267,10,WH,0.08,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Jessy,60,2,test,FILL,21.81811667,,105,267,134,WH,0.97,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,61,2,test,WH,21.81811667,,106,267,4,WH,0.3,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,62,2,test,UNGRAM,21.81811667,,106,267,141,WH,0.02,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Jessy,63,2,test,FILL,21.81811667,,106,267,132,WH,0.98,undefined,0,,/
,,,,,,,,,,,,,,,,
,,0,practice,,practice_good,16.01561667,0,practice,268,practice_good,,1,undefined,,,
,,,,,,,,,,,,,,,,
,,0,practice,,practice_bad,16.01561667,0,practice,268,practice_bad,,0,undefined,,,
,,,,,,,,,,,,,,,,
match,Thomas,1,1,exposure,CNPC,16.01561667,,1,268,37,CNPC,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,2,1,exposure,FILL,16.01561667,,1,268,113,CNPC,1,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
match,Iron-Head,3,1,exposure,UNGRAM,16.01561667,,1,268,128,CNPC,0,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
match,Iron-Head,4,1,exposure,UNGRAM,16.01561667,,2,268,119,CNPC,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,5,1,exposure,FILL,16.01561667,,2,268,104,CNPC,1,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
match,Thomas,6,1,exposure,CNPC,16.01561667,,2,268,10,CNPC,0,undefined,1,,Thomas
,,,,,,,,,,,,,,,,
match,Gregory,7,1,exposure,FILL,16.01561667,,3,268,105,CNPC,1,undefined,0,,/
,,,,,,,,,,,,,,,,
